,hid,hname,hlocation,hstars,hratings,hnearby,hfacilities,hcheckin,hcheckout
0,282,14 Place Sukhumvit Suites,"14/2 , Soi Sukhumvit14, Klongtoey, Khlong Toei, 10110 Bangkok, Thailand",,8.8,"BTS-Asok 0.1 km; Terminal 21 0.1 km; Citibank Bangkok 0.2 km; The Escape Hunt Experience Bangkok 0.2 km; Soi Cowboy 0.2 km; MRT-Sukhumvit 0.3 km; Korean Town 0.3 km; Kamthieng House Museum 0.4 km; Health Land Asoke 0.5 km; Wattana Church 0.7 km; Terminal 21 shopping mall 0 km; All inside Terminal 21 0 km; Terminal 21 shopping mall 0 km; Don Muang Airport 21 km; Suvarnabhumi Airport 21.2 km; Terminal 21 Popular brands like: H&M, Nike; Arab Street 1 km; Central Embassy 1.7 km; Lumpini Park 2 km; Amarin Plaza 2.2 km; Gaysorn Shopping Mall 2.3 km; MBK Shopping Mall 3.4 km; Temple of the Golden Mount 6.1 km; Grand Palace 7.5 km; Wat Arun 7.8 km; Mega Bangna 16.3 km; ",Swimming pool; Outdoor pool; Airport shuttle; Non-smoking rooms; Family rooms; Free parking,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,283,S30,"1/61 Sukhumvit Soi 30, Klongtoey, Khlong Toei, 10110 Bangkok, Thailand",3-star hotel,6.9,BTS-Phrom Phong 0.5 km; Emporium Shopping Mall 0.6 km; EmQuartier Shopping Mall 0.6 km; The Terrace 49 0.6 km; Benjasiri Park 0.7 km; BTS-Thong Lo 0.7 km; Dental Hospital Bangkok 0.7 km; Thailand Creative & Design Center 0.7 km; 9:53 Art Mall 0.8 km; Funarium 0.9 km; Rain Hill Mall 0.3 km; Top Supermarket 0.4 km; Soi Cowboy 1.7 km; Benjasiri Park 0.7 km; Suvarnabhumi Airport 19.6 km; Don Muang Airport 21.7 km; Arab Street 2.7 km; Lumpini Park 3.4 km; Central Embassy 3.4 km; Amarin Plaza 3.9 km; Gaysorn Shopping Mall 4 km; MBK Shopping Mall 5 km; Temple of the Golden Mount 7.7 km; Grand Palace 9.1 km; Wat Arun 9.3 km; Mega Bangna 14.6 km; ,Non-smoking rooms; Free WiFi; 24-hour front desk; Air conditioning; Baggage storage,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,284,GM Suites,"99 Sukhumvit Soi 3, Klongtoey Nua, Wattana, Wattana, 10110 Bangkok, Thailand",4-star hotel,8.0,"Bumrungrad International Hospital 0.1 km; Krungthai Bank Head Office 0.5 km; Arab Street 0.5 km; Sukhumvit Soi 11 0.6 km; BTS - Phloen Chit 0.7 km; Soi Nana 0.7 km; Embassy of Sweden 0.7 km; BTS-Nana 0.7 km; Embassy of the United Kingdom, Bangkok 0.8 km; Wattana Church 0.8 km; Pizza hut 0 km; 7-11 0.1 km; 7-11 0.1 km; nana 0.1 km; foodland 0.1 km; Don Muang Airport 20 km; Suvarnabhumi Airport 22.1 km; Central Embassy 0.9 km; Amarin Plaza 1.4 km; Gaysorn Shopping Mall 1.4 km; SEA LIFE Bangkok Ocean World 2 km; Lumpini Park 2.2 km; MBK Shopping Mall 2.6 km; Temple of the Golden Mount 5.1 km; Grand Palace 6.7 km; Wat Arun 7.1 km; Mega Bangna 17.5 km; ",Swimming pool; Non-smoking rooms; Family rooms; Indoor pool; Free parking; Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,285,The Printing House Poshtel,"140 Dinso Road Saochingcha Pranakorn, 10200 Bangkok, Thailand",,9.4,Bangkok City Hall 0.1 km; Democracy Monument 0.2 km; Wat Ratchanadda 0.3 km; Rattanakosin Exhibition Hall 0.3 km; Wat Thepthidaram Woraviharn 0.4 km; Bangkok City Library 0.4 km; Wat Suthat and the Giant Swing 0.4 km; Temple of the Golden Mount 0.6 km; Wat Bowonniwet Vihara 0.6 km; Khao San Road Night Market 0.6 km; Krua Absorn 0 km; Mon Nomsod 0 km; 7-Eleven 0.1 km; Don Muang Airport 21.4 km; Suvarnabhumi Airport 27.8 km; Khao San Road 0.6 km; Temple of the Emerald Buddha 0.9 km; Bangkok National Museum 1 km; Grand Palace 1.2 km; Wat Arun 1.9 km; Dusit Palace 2.3 km; Bangkok Art & Culture Centre 3.3 km; MBK Shopping Mall 3.3 km; Siam Discovery 3.5 km; Central Embassy 5 km; ,Non-smoking rooms; Family rooms; Free WiFi; Restaurant; 24-hour front desk; Tea/Coffee Maker in All Rooms; Bar; Very Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,286,Amara Bangkok Hotel,"180/1 Surawong Road, Sipraya, Bangrak, Bang Rak, 10500 Bangkok, Thailand",4-star hotel,9.1,Embassy of the Russian Federation 0.2 km; Bangkok Fashion Outlet 0.3 km; Bangkok Bank Head Office 0.4 km; Wat Hua Lamphong 0.5 km; Bangkok Christian Hospital 0.5 km; The Neilson Hays Library 0.5 km; Patpong 0.5 km; MRT-Sam Yan 0.5 km; Blue Elephant Sathorn 0.5 km; MahaNakhon 0.6 km; Baan Suriyasai 0.1 km; Somboon Pochana  0.1 km; 7-11 Convenience Store 0.1 km; Starbuck  0.5 km; The Coffee Club  0.5 km; Patpong Night Market 0.5 km; Mango Tree 0.5 km; King Power Mahanakorn Skywalk 0.6 km; Tops Supermarket 0.9 km; Villa Market 0.9 km; China Town 3.8 km; Asiatique Market 4.7 km; Chao Praya River 2 km; Icon Siam 6 km; Don Muang Airport 22.8 km; Suvarnabhumi Airport 24.5 km; Lumpini Park 1.6 km; MBK Shopping Mall 1.7 km; Bangkok Art & Culture Centre 2 km; SEA LIFE Bangkok Ocean World 2.1 km; Amarin Plaza 2.3 km; Gaysorn Shopping Mall 2.4 km; Central Embassy 2.7 km; Temple of the Golden Mount 3.6 km; Grand Palace 4.5 km; Wat Arun 4.5 km; ,Swimming pool; Non-smoking rooms; good Fitness Center; Free parking; WiFi in all areas; Tea/Coffee Maker in All Rooms; Bar; Excellent Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,287,Hotel De Moc,"78 Prajatipatai Road, Pranakorn, 10200 Bangkok, Thailand",3-star hotel,7.4,UNESCAP and United Nations 0.4 km; Wat Bowonniwet Vihara 0.5 km; Democracy Monument 0.6 km; Rattanakosin Exhibition Hall 0.7 km; Bangkok City Library 0.7 km; Wat Ratchanadda 0.8 km; Khao San Road Night Market 0.8 km; Khao San Road 0.8 km; Government House of Thailand 0.9 km; Wat Thepthidaram Woraviharn 0.9 km; Brown Sugar 0.5 km; Don Muang Airport 20.6 km; Suvarnabhumi Airport 27.7 km; Temple of the Golden Mount 0.9 km; Bangkok National Museum 1.4 km; Dusit Palace 1.5 km; Temple of the Emerald Buddha 1.6 km; Grand Palace 1.9 km; Wat Arun 2.6 km; Siam Discovery 3 km; Bangkok Art & Culture Centre 3.3 km; MBK Shopping Mall 3.4 km; Central Embassy 4.9 km; ,Swimming pool; Outdoor pool; Non-smoking rooms; Free parking; WiFi in all areas; Bar; Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,288,U Sathorn Bangkok Resort,"105, 105/1 Soi Ngam Duphli, Thung Maha Mek, Sathorn, Sathorn, 10120 Bangkok, Thailand",5 stars,9.0,"Goethe-Institute Thailand 0.6 km; Embassy of Germany, Bangkok 0.8 km; MRT-Lumphini 0.8 km; Moon Bar Bangkok 0.9 km; MRT-Khlong Toei 0.9 km; Australian Embassy 1.1 km; Alliance Francaise Bangkok 1.1 km; M.R. Kukrit's House 1.4 km; BNH Hospital 1.4 km; Embassy of the Republic of Singapore 1.4 km; Chao Phraya River 4.1 km; Suvarnabhumi Airport 22.3 km; Don Muang Airport 23.2 km; Lumpini Park 1.4 km; Arab Street 2.7 km; Central Embassy 2.8 km; Amarin Plaza 2.8 km; Gaysorn Shopping Mall 3 km; MBK Shopping Mall 3.3 km; Temple of the Golden Mount 5.8 km; Wat Arun 6.8 km; Grand Palace 6.8 km; Mega Bangna 16.5 km; ",Swimming pool; Outdoor pool; Airport shuttle; Non-smoking rooms; good Fitness Center; Spa; Tea/Coffee Maker in All Rooms; Bar; Wonderful Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,289,Dinsomon Hotel,"84 dinsor road, 10200 Bangkok, Thailand",,8.7,Democracy Monument 0.1 km; Bangkok City Hall 0.2 km; Rattanakosin Exhibition Hall 0.3 km; Wat Ratchanadda 0.3 km; Bangkok City Library 0.4 km; Wat Thepthidaram Woraviharn 0.4 km; Wat Bowonniwet Vihara 0.5 km; Khao San Road Night Market 0.6 km; Khao San Road 0.6 km; Wat Suthat and the Giant Swing 0.6 km; Khaosan Road 0.5 km; Don Muang Airport 21.3 km; Suvarnabhumi Airport 27.8 km; Temple of the Golden Mount 0.6 km; Temple of the Emerald Buddha 1 km; Bangkok National Museum 1 km; Grand Palace 1.3 km; Wat Arun 2 km; Dusit Palace 2.2 km; Bangkok Art & Culture Centre 3.3 km; MBK Shopping Mall 3.3 km; Siam Discovery 3.4 km; Central Embassy 5 km; ,Swimming pool; Outdoor pool; Airport shuttle; Non-smoking rooms; Family rooms; Free WiFi; Bar,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,290,Villa Cha-Cha Banglumphu,"36 Tani Road Taladyod Pranakorn, 10200 Bangkok, Thailand",3-star hotel,7.7,Khao San Road 0.2 km; Khao San Road Night Market 0.2 km; Wat Chana Song Khram 0.2 km; Wat Bowonniwet Vihara 0.3 km; Bangkok City Library 0.3 km; National Gallery 0.4 km; Santichaiprakarn Park 0.5 km; Phra Arthit Pier 0.5 km; UNICEF Thailand 0.5 km; Bangkok National Museum 0.6 km; The Macaroni 0.5 km; My Darling 0.5 km; Benjamin Cocktail 0.5 km; Don Muang Airport 21.2 km; Suvarnabhumi Airport 28.4 km; Temple of the Emerald Buddha 1 km; Temple of the Golden Mount 1.3 km; Grand Palace 1.3 km; Wat Arun 2.1 km; Dusit Palace 2.3 km; Siam Discovery 3.8 km; Bangkok Art & Culture Centre 3.9 km; MBK Shopping Mall 4 km; SEA LIFE Bangkok Ocean World 4.4 km; Central Embassy 5.6 km; ,Swimming pool; Outdoor pool; Non-smoking rooms; Family rooms; WiFi in all areas; Room service; Bar; Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,291,Grand Swiss Sukhumvit 11 by Compass Hospitality,"155/23 Sukhumvit 11, Bangkok, Wattana, 10110 Bangkok, Thailand",4-star hotel,8.2,BTS-Nana 0.1 km; Sukhumvit Soi 11 0.2 km; Embassy of Sweden 0.2 km; Wattana Church 0.2 km; Korean Town 0.3 km; Arab Street 0.3 km; Soi Nana 0.4 km; Health Land Asoke 0.5 km; Krungthai Bank Head Office 0.5 km; Terminal 21 0.6 km; Zanzibar 0 km; Pomodoro Spaghettia 0.1 km; Pizzeria Limoncello 0.2 km; Old German Beerhouse 0.2 km; Zaks Dining & Lounge 0.2 km; The Australian Pub & BBQ 0.2 km; Terminal 21 Shopping mall 0.5 km; Central Embassy 1.3 km; Emquartier 2 km; Pratunam Market 3.5 km; Or Tor Kor Market 12 km; Chatuchak Weekend Market 13 km; Chaopraya River 8 km; Don Muang Airport 20.6 km; Suvarnabhumi Airport 21.7 km; Central Embassy 1.2 km; Amarin Plaza 1.7 km; Gaysorn Shopping Mall 1.8 km; Lumpini Park 1.9 km; SEA LIFE Bangkok Ocean World 2.4 km; MBK Shopping Mall 2.9 km; Temple of the Golden Mount 5.6 km; Grand Palace 7.1 km; Wat Arun 7.4 km; Mega Bangna 16.9 km; ,Swimming pool; Outdoor pool; Airport shuttle; Non-smoking rooms; Fitness center; Spa; Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,292,River View Guest House,"768 Soi Panurangsi, Songwad Road, Talad Noi, Samphantawongs, 10100 Bangkok, Thailand",2 stars,7.2,Holy Rosary Church 0.3 km; Yaowarat 0.4 km; Temple of the Golden Buddha or Wat Traimit 0.4 km; River City Shopping Complex 0.5 km; MRT-Hua Lamphong 0.5 km; Hua Lamphong Train Station 0.6 km; Si Phraya Pier 0.6 km; The Jam Factory 0.7 km; Bangkokian Museum 0.8 km; Sampeng Market 0.9 km; River Vibe Restaurant 0 km; River Vibe Restaurant & Bar 0 km; Talad Noi 0.1 km; 7/11 0.3 km; Tops Daily 0.3 km; Chao Praya River 0.1 km; Don Muang Airport 22.8 km; Suvarnabhumi Airport 26 km; MBK Shopping Mall 2 km; Bangkok Art & Culture Centre 2.3 km; Temple of the Golden Mount 2.3 km; SEA LIFE Bangkok Ocean World 2.6 km; Wat Arun 2.9 km; Temple of the Emerald Buddha 2.9 km; Grand Palace 3 km; Lumpini Park 3.1 km; Amarin Plaza 3.1 km; Central Embassy 3.7 km; ,Non-smoking rooms; Family rooms; Free WiFi; Restaurant; 24-hour front desk; Bar; Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,293,Crowne Plaza Bangkok Lumpini Park,"952 Rama 4, Bang Rak, 10500 Bangkok, Thailand",5-star hotel,8.8,Silom Soi 2 0.1 km; Silom Soi 4 0.1 km; MRT-Silom 0.2 km; Silom Complex 0.2 km; BTS-Sala Daeng 0.2 km; King Chulalongkorn Memorial Hospital 0.3 km; Silom Nightlife Area 0.3 km; Snake Farm-Queen Saovabha Memorial Institute 0.4 km; Patpong 0.4 km; Bangkok Christian Hospital 0.5 km; 7-11 Convenient Store 0 km; Don Muang Airport 22.4 km; Suvarnabhumi Airport 23.6 km; Silom Complex Department Store; Lumpini Park 0.7 km; MBK Shopping Mall 1.7 km; Amarin Plaza 1.7 km; SEA LIFE Bangkok Ocean World 1.8 km; Gaysorn Shopping Mall 1.8 km; Central Embassy 2 km; Temple of the Golden Mount 4.1 km; Grand Palace 5.2 km; Wat Arun 5.3 km; Mega Bangna 18.1 km; ,Swimming pool; Outdoor pool; Airport shuttle; Non-smoking rooms; good Fitness Center; Spa; Bar; Very Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,294,Silom Serene A Boutique Hotel,"7 Soi Pipat (Silom 3), Silom Road, Bangrak, Bang Rak, 10500 Bangkok, Thailand",4-star hotel,8.4,Bangkok Bank Head Office 0.1 km; Bangkok Christian Hospital 0.2 km; Patpong 0.3 km; Silom Nightlife Area 0.3 km; BTS-Chong Nonsi 0.3 km; MahaNakhon 0.4 km; Blue Elephant Sathorn 0.4 km; BTS-Sala Daeng 0.4 km; BNH Hospital 0.4 km; Silom Complex 0.5 km; Starbucks 0.2 km; Sizzler 0.5 km; Tops Supermarket 0.8 km; Don Muang Airport 22.9 km; Suvarnabhumi Airport 24 km; Silom Complex Department Store; Lumpini Park 1.3 km; MBK Shopping Mall 1.9 km; SEA LIFE Bangkok Ocean World 2.2 km; Amarin Plaza 2.2 km; Bangkok Art & Culture Centre 2.3 km; Central Embassy 2.6 km; Temple of the Golden Mount 4 km; Wat Arun 5 km; Grand Palace 5 km; Mega Bangna 18.3 km; ,Swimming pool; Outdoor pool; Non-smoking rooms; good Fitness Center; Free parking; WiFi in all areas; Bar; Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,295,Bangkok Saran Poshtel,"11/1 Soi Samsen 3 Samsen Road, Wat Samphraya, Phranakhon, 10200 Bangkok, Thailand",3-star hotel,9.2,Santichaiprakarn Park 0.3 km; Phra Arthit Pier 0.5 km; Wat Chana Song Khram 0.7 km; Wat Bowonniwet Vihara 0.7 km; Thewej Pier 0.7 km; UNICEF Thailand 0.7 km; Khao San Road 0.8 km; Khao San Road Night Market 0.8 km; Somdet Phra Pinklao Bridge 0.9 km; National Gallery 0.9 km; 7-11 0.2 km; Adhear The 13th Blue Bar 0.4 km; Tang Hua Seng Supermarket 0.7 km; Tom Yum Goong Banglamphu 0.7 km; Banglanphu Market 0.7 km; Thewet Market 1 km; Krua Apsorn 1.2 km; Pad Thai Thip Samai 1.5 km; China Town (Yaowarat) 3.5 km; Chaophraya River 0.1 km; Don Muang Airport 20.6 km; Suvarnabhumi Airport 28.5 km; Bangkok National Museum 1.1 km; Temple of the Golden Mount 1.7 km; Temple of the Emerald Buddha 1.7 km; Grand Palace 1.9 km; Dusit Palace 1.9 km; Wat Arun 2.7 km; Siam Discovery 3.6 km; Bangkok Art & Culture Centre 4.1 km; MBK Shopping Mall 4.2 km; Central Embassy 5.8 km; ,Airport shuttle; Non-smoking rooms; Family rooms; WiFi in all areas; Free WiFi; Excellent Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,296,The Cube Sathorn Boutique Hotel,"38 South Sathorn Road, Charoen Rat Soi 1 Yannawa, Sathorn, Sathorn, 10120 Bangkok, Thailand",,8.9,BTS-Surasak 0.4 km; Sky Bar at Lebua 0.8 km; Lerdsin Hospital 0.8 km; BTS-Saphan Taksin 0.8 km; Wat Yannawa 0.8 km; Health Land Sathorn 0.9 km; Sathorn Pier 0.9 km; Sri Mariamman Temple (Wat Khaek) 1 km; Taksin Bridge 1 km; Oriental Pier 1.1 km; Krua Khun Yai ครัวคุณยาย 0.1 km; 7-eleven  0.1 km; ATM 0.1 km; Anis bistro 0.1 km; Jam Bar  0.2 km; Blue Elephant Cooking School & Restaurant 0.3 km; BTS: Surasak Sky Train Station 0.4 km; Silom 1.1 km; Siam Paragon Shopping Mall 3.8 km; Platinum Fashion Mall 4.3 km; Tae Jew Park  0.3 km; Sathorn Pier 0.9 km; Lumpine Garden Park 1.2 km; River City Bangkok  1.8 km; Asiatique the River Front 2.3 km; Don Muang Airport 24.4 km; Suvarnabhumi Airport 25 km; Lumpini Park 2.9 km; MBK Shopping Mall 3.2 km; Bangkok Art & Culture Centre 3.6 km; SEA LIFE Bangkok Ocean World 3.7 km; Amarin Plaza 3.8 km; Gaysorn Shopping Mall 3.9 km; Central Embassy 4.2 km; Temple of the Golden Mount 4.5 km; Wat Arun 4.7 km; Grand Palace 4.9 km; ,Airport shuttle; Non-smoking rooms; Spa; Family rooms; Room service; Free WiFi,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,297,Citypoint Hotel,"6/22 Ratchadapisek Rd.(Sukhumvit-Rama 4),Opposite Sukhumvit 16  Klongtoey, Khlong Toei, 10110 Bangkok, Thailand",3-star hotel,8.4,"Citibank Bangkok 0.1 km; BTS-Asok 0.2 km; The Escape Hunt Experience Bangkok 0.2 km; Soi Cowboy 0.2 km; Terminal 21 0.2 km; MRT-Sukhumvit 0.3 km; Korean Town 0.4 km; Kamthieng House Museum 0.5 km; Health Land Asoke 0.6 km; Benjakitti Park 0.7 km; Chu Chocolate Bar & Cafe 0.3 km; Gourmet Market 0.3 km; El Gaucho Argentinian Steakhouse 0.3 km; Terminal 21 Shopping Mall 0.3 km; Foodland Supermarket 0.4 km; Long Table 0.4 km; Cabbages & Condoms 0.8 km; Le Maverick Restaurant & Bar 0.9 km; Don Muang Airport 21 km; Suvarnabhumi Airport 21.1 km; Terminal 21 Popular brands like: H&M, Nike; Arab Street 1.1 km; Central Embassy 1.8 km; Lumpini Park 2.1 km; Amarin Plaza 2.3 km; Gaysorn Shopping Mall 2.4 km; MBK Shopping Mall 3.5 km; Temple of the Golden Mount 6.2 km; Grand Palace 7.6 km; Wat Arun 7.8 km; Mega Bangna 16.2 km; ",Airport shuttle; Non-smoking rooms; Free parking; WiFi in all areas; Free WiFi; Bar; Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,298,Petals Inn,"20/7-8 Sukhumvit 4, Sukhumvit Road,, Khlong Toei, 10110 Bangkok, Thailand",3 stars,7.2,Soi Nana 0.2 km; Wattana Church 0.2 km; Embassy of Sweden 0.3 km; BTS-Nana 0.3 km; Arab Street 0.4 km; Krungthai Bank Head Office 0.5 km; Deutsche Bank Bangkok 0.5 km; Sukhumvit Soi 11 0.5 km; Korean Town 0.5 km; Embassy of the United Arab Emirates 0.5 km; Baan Glom Gig 0 km; Don Muang Airport 20.9 km; Suvarnabhumi Airport 22 km; Central Embassy 0.9 km; Amarin Plaza 1.4 km; Lumpini Park 1.5 km; Gaysorn Shopping Mall 1.5 km; SEA LIFE Bangkok Ocean World 2.1 km; MBK Shopping Mall 2.6 km; Temple of the Golden Mount 5.3 km; Grand Palace 6.7 km; Wat Arun 7 km; Mega Bangna 17.1 km; ,Non-smoking rooms; Free WiFi; Restaurant; 24-hour front desk; Room service; Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,299,Royal Ivory Sukhumvit Nana by Compass Hospitality,"73 Sukhumvit Soi 4, Sukhumvit Road, Klong Toey, Khlong Toei, 10110 Bangkok, Thailand",3-star hotel,6.7,Wattana Church 0.3 km; Soi Nana 0.4 km; Embassy of Sweden 0.4 km; BTS-Nana 0.5 km; Korean Town 0.6 km; Arab Street 0.6 km; Embassy of the United Arab Emirates 0.7 km; Krungthai Bank Head Office 0.7 km; Deutsche Bank Bangkok 0.7 km; Sukhumvit Soi 11 0.7 km; Sukhumvit Street Market 0 km; Nana Plaza 0.5 km; Terminal 21 Shopping Mall 1.2 km; Central Embassy Shopping Mall 1.2 km; Narzbangkok Pub & Restaurant 1.7 km; EmQuartier 2.4 km; Casa Lapin x26 3 km; Don Muang Airport 21.1 km; Suvarnabhumi Airport 21.9 km; Central Embassy 1.1 km; Lumpini Park 1.4 km; Amarin Plaza 1.5 km; Gaysorn Shopping Mall 1.6 km; SEA LIFE Bangkok Ocean World 2.2 km; MBK Shopping Mall 2.7 km; Temple of the Golden Mount 5.4 km; Grand Palace 6.8 km; Wat Arun 7 km; Mega Bangna 16.9 km; ,Swimming pool; Outdoor pool; Airport shuttle; Non-smoking rooms; Family rooms; Free parking; Bar; Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,300,Well Hotel Bangkok,"10 Sukhumvit Soi 20, Sukhumvit Road, Klongtoey, Khlong Toei, 10110 Bangkok, Thailand",5-star hotel,8.6,Benjasiri Park 0.5 km; The Escape Hunt Experience Bangkok 0.5 km; Citibank Bangkok 0.5 km; Soi Cowboy 0.5 km; BTS-Asok 0.6 km; Emporium Shopping Mall 0.6 km; EmQuartier Shopping Mall 0.6 km; Terminal 21 0.6 km; MRT-Sukhumvit 0.7 km; Benjakitti Park 0.7 km; Burgers And Bangers 0.5 km; No idea 0.5 km; Villa Market 0.7 km; Terminal 21 0.8 km; The Emquatier 0.8 km; Suvarnabhumi Airport 20.7 km; Don Muang Airport 21.3 km; Arab Street 1.5 km; Central Embassy 2.3 km; Lumpini Park 2.4 km; Amarin Plaza 2.7 km; Gaysorn Shopping Mall 2.8 km; MBK Shopping Mall 3.9 km; Temple of the Golden Mount 6.6 km; Grand Palace 8 km; Wat Arun 8.2 km; Mega Bangna 15.7 km; ,Swimming pool; Outdoor pool; Non-smoking rooms; good Fitness Center; very good Spa & Wellness Center; Family rooms; Bar; Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,301,Buddy Boutique Inn,"62 Chakrapong Road, Taladyod, Pranakorn, 10200 Bangkok, Thailand",3-star hotel,8.1,Wat Chana Song Khram 0.2 km; National Gallery 0.2 km; Khao San Road 0.2 km; Khao San Road Night Market 0.2 km; UNICEF Thailand 0.4 km; Bangkok City Library 0.4 km; Bangkok National Museum 0.4 km; Wat Bowonniwet Vihara 0.5 km; Phra Arthit Pier 0.5 km; Thammasat University 0.5 km; Tom Yum Kung 0.1 km; Don Muang Airport 21.3 km; Suvarnabhumi Airport 28.5 km; Temple of the Emerald Buddha 0.9 km; Grand Palace 1.1 km; Temple of the Golden Mount 1.4 km; Wat Arun 1.9 km; Dusit Palace 2.5 km; Siam Discovery 3.9 km; Bangkok Art & Culture Centre 4 km; MBK Shopping Mall 4.1 km; SEA LIFE Bangkok Ocean World 4.5 km; Central Embassy 5.7 km; ,Non-smoking rooms; Free WiFi; 24-hour front desk; Terrace; Bar,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,302,The Royal River Hotel,"219 Soi Charansanitwong 66/1 Charansanitwong Rd, 10700 Bangkok, Thailand",4-star hotel,7.7,Royal Thai Monastery 0.5 km; Thewej Pier 1.3 km; Suan Dusit University 1.3 km; National Library 1.4 km; Suan Sunandha Rajabhat University 1.4 km; Vimanmek Mansion 1.6 km; Parliament of Thailand 1.8 km; The Ananda Samakhom Throne Hall 1.9 km; Yanhee International Hospital 2.1 km; Dusit Zoo (Khao Din) 2.1 km; Kanabnam Restaurant 0.3 km; Don Muang Airport 18.8 km; Suvarnabhumi Airport 28.8 km; Dusit Palace 2.1 km; Khao San Road 2.8 km; Bangkok National Museum 3 km; Temple of the Golden Mount 3.4 km; Temple of the Emerald Buddha 3.7 km; Siam Discovery 3.7 km; Grand Palace 3.9 km; Wat Arun 4.7 km; MBK Shopping Mall 5.4 km; Central Embassy 6.6 km; ,Swimming pool; Outdoor pool; Non-smoking rooms; Family rooms; Free parking; Bar; Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,303,The Serene House Bangkok,"650 Krungkasem road, Wat Sommanat, Pomprab Sattrupai, Bangkok, 10200 Bangkok, Thailand",,9.4,Government House of Thailand 0.2 km; UNESCAP and United Nations 0.4 km; Wat Benchamabophit 0.7 km; The Royal Turf Club 0.7 km; Mission Hospital 0.9 km; Temple of the Golden Mount 0.9 km; Rattanakosin Exhibition Hall 1 km; Wat Ratchanadda 1.1 km; Wat Thepthidaram Woraviharn 1.1 km; Dusit Palace 1.2 km; 7-11 0.1 km; Nang Loeng Market 0.2 km; Seven Spoons 0.6 km; Sapan kaw Market 0.7 km; Thewet Market 1.4 km; Supanniga Eating Room 3.5 km; The Deck 3.5 km; Err: Urban Rustic Thai 3.6 km; Don Muang Airport 20.3 km; Suvarnabhumi Airport 26.9 km; Khao San Road 1.6 km; Bangkok National Museum 2.1 km; Temple of the Emerald Buddha 2.2 km; Siam Discovery 2.2 km; Grand Palace 2.5 km; Bangkok Art & Culture Centre 2.6 km; MBK Shopping Mall 2.7 km; SEA LIFE Bangkok Ocean World 3.1 km; Wat Arun 3.2 km; Central Embassy 4.2 km; ,Non-smoking rooms; Free WiFi; Family rooms; Air conditioning,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,304,Tarawish Hotel,"45, Soi Phetchaburi 13, Phaya Thai, Ratchathewi, Pathumwan, 10400 Bangkok, Thailand",3-star hotel,8.4,Suan Pakkad Palace Museum 0.1 km; Shibuya 19 0.2 km; Phaya Thai Station 0.2 km; Phyathai 1 Hospital 0.3 km; BTS-Phaya Thai 0.3 km; Baiyoke Sky Tower 0.4 km; King Power Complex 0.5 km; Pantip Plaza 0.5 km; Aksra Theatre 0.6 km; Platinum Fashion Mall 0.6 km; Central World 0.8 km; Siam Paragon 1.4 km; Don Muang Airport 19.7 km; Suvarnabhumi Airport 24.2 km; SEA LIFE Bangkok Ocean World 1.1 km; Bangkok Art & Culture Centre 1.2 km; Gaysorn Shopping Mall 1.3 km; Amarin Plaza 1.4 km; Siam Discovery 1.5 km; MBK Shopping Mall 1.5 km; Central Embassy 1.7 km; Temple of the Golden Mount 3.2 km; Grand Palace 4.9 km; Wat Arun 5.4 km; ,Non-smoking rooms; Family rooms; Free parking; WiFi in all areas; Facilities for disabled guests; Tea/Coffee Maker in All Rooms; Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
