,hid,hname,hlocation,hstars,hratings,hnearby,hfacilities,hcheckin,hcheckout
0,31,Aspira G Sukhumvit 33,"14/1 Soi Sukhumvit 33 (Daeng Udom), Sukhumvit Rd, Klongton-Nua, Wattana, Wattana, 10110 Bangkok, Thailand",3-star hotel,8.4,Thailand Creative & Design Center 0.3 km; Benjasiri Park 0.5 km; EmQuartier Shopping Mall 0.5 km; BTS-Phrom Phong 0.6 km; Emporium Shopping Mall 0.6 km; The Escape Hunt Experience Bangkok 0.7 km; Soi Cowboy 0.7 km; Citibank Bangkok 0.7 km; MRT-Sukhumvit 0.8 km; Kamthieng House Museum 0.8 km; 7/11 0.1 km; Suvarnabhumi Airport 20.3 km; Don Muang Airport 20.9 km; Arab Street 1.7 km; Central Embassy 2.5 km; Lumpini Park 2.8 km; Amarin Plaza 3 km; Gaysorn Shopping Mall 3.1 km; MBK Shopping Mall 4.2 km; Temple of the Golden Mount 6.9 km; Grand Palace 8.4 km; Wat Arun 8.6 km; Mega Bangna 15.5 km; ,Non-smoking rooms; Free WiFi; 24-hour front desk; Air conditioning; Laundry,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,32,Jasmine City Hotel,"2 Sukhumvit Soi 23, Klongtoey, Wattana, Wattana, 10110 Bangkok, Thailand",4-star hotel,8.5,"The Escape Hunt Experience Bangkok 0.2 km; Citibank Bangkok 0.2 km; Soi Cowboy 0.2 km; BTS-Asok 0.3 km; Terminal 21 0.3 km; MRT-Sukhumvit 0.4 km; Kamthieng House Museum 0.5 km; Health Land Asoke 0.6 km; Korean Town 0.6 km; Benjasiri Park 0.7 km; Soi Cowboy Sukhumvit 0.3 km; Baan Khanittha Thai Cuisine 0.8 km; Terminal 21 Shopping Centre 1 km; Emporium Shopping Complex, Central Embassy 3 km; Siam Paragon, Central Word 4 km; Suvarnabhumi Airport 20.8 km; Don Muang Airport 21 km; Terminal 21 Popular brands like: H&M, Nike; Arab Street 1.3 km; Central Embassy 2 km; Lumpini Park 2.3 km; Amarin Plaza 2.5 km; Gaysorn Shopping Mall 2.6 km; MBK Shopping Mall 3.7 km; Temple of the Golden Mount 6.4 km; Grand Palace 7.9 km; Wat Arun 8.1 km; Mega Bangna 16 km; ",Swimming pool; Outdoor pool; Non-smoking rooms; Fitness center; Free parking; Family rooms; Bar,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,33,Maitria Hotel Sukhumvit 18 - A Chatrium Collection,"26 Sukhumvit Soi 18, Sukhumvit Road, Klongtoey, Khlong Toei, 10110 Bangkok, Thailand",4-star hotel,8.8,"The Escape Hunt Experience Bangkok 0.4 km; Citibank Bangkok 0.4 km; Soi Cowboy 0.5 km; BTS-Asok 0.5 km; Terminal 21 0.6 km; Benjasiri Park 0.6 km; Benjakitti Park 0.6 km; MRT-Sukhumvit 0.6 km; Emporium Shopping Mall 0.7 km; Kamthieng House Museum 0.7 km; Gourmet Market, Terminal 21 0.1 km; The Local by Oam Thong Thai Cuisine at Sukhumvit 23 0.1 km; Long Table 0.1 km; Suvarnabhumi Airport 20.8 km; Don Muang Airport 21.3 km; Arab Street 1.4 km; Central Embassy 2.2 km; Lumpini Park 2.2 km; Amarin Plaza 2.6 km; Gaysorn Shopping Mall 2.7 km; MBK Shopping Mall 3.8 km; Temple of the Golden Mount 6.5 km; Grand Palace 7.9 km; Wat Arun 8.1 km; Mega Bangna 15.8 km; ",Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; good Fitness Center; Free parking; Tea/Coffee Maker in All Rooms; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,34,Three Sukhumvit Hotel,"45 Soi Nana Nua, Sukhumvit3 Road, Klongtoey Nua, Wattana, Wattana, 10110 Bangkok, Thailand",3-star hotel,7.4,,Non-smoking rooms; Free parking; Family rooms; WiFi in all areas; Room service,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,35,Grand Mercure Bangkok Fortune,"1 Rachadaphisek Road, Dindaeng , 10400 Bangkok, Thailand",4-star hotel,8.1,MRT-Phra Ram 9 0 km; Fortune Town IT Mall 0.2 km; Royal City Avenue (RCA) 0.6 km; Ratchada Nightlife Area 0.6 km; The Embassy of The People's Republic of China 0.7 km; Makkasan Station 0.8 km; Praram 9 Hospital 0.8 km; MRT-Phetchaburi 0.9 km; Show DC 1.1 km; MRT-Thailand Cultural Center 1.2 km; Tesco Lotus 0 km; Tops Supermarket at Central Rama 9 0.1 km; Huay Kwang Market 1 km; Don Muang Airport 18.6 km; Suvarnabhumi Airport 21.3 km; Arab Street 2.1 km; Central Embassy 2.5 km; Gaysorn Shopping Mall 2.9 km; Amarin Plaza 2.9 km; SEA LIFE Bangkok Ocean World 3.4 km; MBK Shopping Mall 4.1 km; Temple of the Golden Mount 6.3 km; Grand Palace 7.9 km; Wat Arun 8.4 km; Mega Bangna 17.4 km; ,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; good Fitness Center; Free parking; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,36,DoubleTree by Hilton Sukhumvit Bangkok,"18/1 Sukhumvit Soi 26 Klongtoey, Khlong Toei, 10110 Bangkok, Thailand",5-star hotel,8.5,"BTS-Phrom Phong 0.2 km; Emporium Shopping Mall 0.3 km; EmQuartier Shopping Mall 0.3 km; Benjasiri Park 0.4 km; Thailand Creative & Design Center 0.6 km; The Terrace 49 0.8 km; Dental Hospital Bangkok 0.8 km; Flow House Bangkok 0.9 km; Funarium 0.9 km; K village 0.9 km; Rung Rueng Noodles 0.5 km; 7 eleven 0.2 km; Queen Bee 0.5 km; Gourmet market at Emporium 1 km; Suvarnabhumi Airport 19.9 km; Don Muang Airport 21.6 km; The EM District Popular brands like: Apple, Cartier, Gucci, H&M, Zara, Prada, Nike, Chanel, Burberry, Louis Vuitton; Arab Street 2.4 km; Lumpini Park 3.1 km; Central Embassy 3.1 km; Amarin Plaza 3.6 km; Gaysorn Shopping Mall 3.7 km; MBK Shopping Mall 4.7 km; Temple of the Golden Mount 7.4 km; Grand Palace 8.8 km; Wat Arun 9 km; Mega Bangna 14.9 km; ",Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; good Fitness Center; Free parking; Bar; Very Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,37,"FuramaXclusive Sathorn, Bangkok","59 Silom Soi3 (Pipat 2), Silom Rd., Bangrak, Bang Rak, 10500 Bangkok, Thailand",4-star hotel,8.1,,Swimming pool; Outdoor pool; Non-smoking rooms; Fitness center; Free parking; Tea/Coffee Maker in All Rooms; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,38,PR Place Hotel,"120/1 Ratchaprarop Rd. (In front of Soi Ratchaprrarop 5) Ratchathewi, Pathumwan, 10400 Bangkok, Thailand",,8.1,Ratchaprarop Station 0.1 km; Baiyoke Sky Tower 0.2 km; Wholesale Market (Pratunam) 0.3 km; Phyathai 1 Hospital 0.4 km; Shibuya 19 0.4 km; Suan Pakkad Palace Museum 0.6 km; Platinum Fashion Mall 0.6 km; Pantip Plaza 0.6 km; King Power Complex 0.7 km; Aksra Theatre 0.8 km; Pratunam 0.2 km; Don Muang Airport 19.6 km; Suvarnabhumi Airport 23.6 km; The Platinum fashion mall Mall; Gaysorn Shopping Mall 1 km; Amarin Plaza 1.2 km; SEA LIFE Bangkok Ocean World 1.2 km; Central Embassy 1.2 km; Bangkok Art & Culture Centre 1.5 km; MBK Shopping Mall 1.8 km; Arab Street 1.8 km; Temple of the Golden Mount 3.8 km; Grand Palace 5.4 km; Wat Arun 5.9 km; ,Non-smoking rooms; Free WiFi; Family rooms; Terrace; Air conditioning; Tea/Coffee Maker in All Rooms,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,39,Park Hyatt Bangkok,"Central Embassy, 88 Wireless Road, Lumpini, Pathumwan, Pathumwan, 10330 Bangkok, Thailand",5-star hotel,9.2,"Central Embassy 0.1 km; BTS - Phloen Chit 0.2 km; Embassy of the United Kingdom, Bangkok 0.2 km; Deutsche Bank Bangkok 0.3 km; Central Chidlom 0.3 km; Embassy of the Kingdom of the Netherlands, Bangkok 0.4 km; Embassy of the United Arab Emirates 0.4 km; BTS-Chit Lom 0.5 km; Krungthai Bank Head Office 0.5 km; CIMB Thai Bank Head Office 0.6 km; Hyde & Seek Gastro bar  0.3 km; Lenzi Tuscan Kitchen 0.8 km; Gaggan 1 km; Apoteka 1 km; Jamie’s Italian  1.8 km; Vesper Cocktail bar  2.4 km; Central Chidlom 0.4 km; Central World 2.2 km; Rod Fai Market 4.6 km; Bangkok Flower Market 8.2 km; Asiatique 14 km; Chao Praya River 15 km; Don Muang Airport 20.6 km; Suvarnabhumi Airport 22.7 km; Arab Street 0.7 km; Amarin Plaza 0.7 km; Gaysorn Shopping Mall 0.7 km; SEA LIFE Bangkok Ocean World 1.4 km; Lumpini Park 1.5 km; MBK Shopping Mall 1.9 km; Temple of the Golden Mount 4.6 km; Grand Palace 6.1 km; Wat Arun 6.4 km; Mega Bangna 17.8 km; ",Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; wonderful Fitness Center; Spa; Bar,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,40,Woraburi Sukhumvit Hotel,"128/1 Sukhumvit Soi 4, Klongtoey, Khlong Toei, 10110 Bangkok, Thailand",3-star hotel,7.2,,Swimming pool; Outdoor pool; Non-smoking rooms; Free parking; WiFi in all areas; Bar; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,41,Nanda Heritage Hotel,"632 Wisut Kasat Road Pranakorn, 10200 Bangkok, Thailand",4-star hotel,8.6,,Swimming pool; Outdoor pool; Non-smoking rooms; Free parking; Family rooms; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,42,Narai Hotel,"222 Silom Road, Bangrak, Bang Rak, 10500 Bangkok, Thailand",4-star hotel,7.9,,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; good Fitness Center; Free parking; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,43,Novotel Bangkok Sukhumvit 4,"27 Sukhumvit 4 Klongtoey, Khlong Toei, 10110 Bangkok, Thailand",4-star hotel,8.7,,Swimming pool; Outdoor pool; Non-smoking rooms; Fitness center; Free parking; Bar; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,44,Livotel Hotel Kaset Nawamin Bangkok,"333 Soi Phaholyothin 34, Phaholyothin Road, Sena Nikhom, Chatuchak, Chatuchak, 10900 Bangkok, Thailand",4-star hotel,8.0,,Non-smoking rooms; Fitness center; Free parking; Family rooms; WiFi in all areas; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,45,Best Western Plus @20 Sukhumvit,"17 Sukhumvit Soi 20 Klong Toey, Khlong Toei, 10110 Bangkok, Thailand",4-star hotel,8.1,"Benjasiri Park 0.4 km; Emporium Shopping Mall 0.5 km; EmQuartier Shopping Mall 0.5 km; The Escape Hunt Experience Bangkok 0.6 km; BTS-Phrom Phong 0.6 km; Citibank Bangkok 0.6 km; Soi Cowboy 0.6 km; Thailand Creative & Design Center 0.6 km; Benjakitti Park 0.7 km; BTS-Asok 0.7 km; Family mart 0.1 km; Wine connection  0.1 km; Wine connection  0.1 km; Suvarnabhumi Airport 20.6 km; Don Muang Airport 21.3 km; The EM District Popular brands like: Apple, Cartier, Gucci, H&M, Zara, Prada, Nike, Chanel, Burberry, Louis Vuitton; Arab Street 1.6 km; Central Embassy 2.4 km; Lumpini Park 2.4 km; Amarin Plaza 2.8 km; Gaysorn Shopping Mall 3 km; MBK Shopping Mall 4 km; Temple of the Golden Mount 6.7 km; Grand Palace 8.1 km; Wat Arun 8.3 km; Mega Bangna 15.6 km; ",Airport shuttle; Non-smoking rooms; WiFi in all areas; Room service; Free WiFi; Tea/Coffee Maker in All Rooms; Bar; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,46,Hua Chang Heritage Hotel,"400 Phayathai Road, Pathumwan, Phaya Thai, 10330 Bangkok, Thailand",4-star hotel,8.7,"Bangkok Art & Culture Centre 0.2 km; Madame Tussauds Bangkok 0.3 km; The Jim Thompson House 0.3 km; BTS-National Stadium 0.3 km; BTS-Ratchathewi 0.3 km; Siam Center 0.3 km; KidZania Bangkok 0.5 km; Siam Paragon Mall 0.5 km; BTS-Siam 0.5 km; SEA LIFE Bangkok Ocean World 0.6 km; 7-Eleven 0.3 km; Da Mamma (Italian style) 0.3 km; Top Supermarket (MBK center) 0.4 km; Gourmet Market (Siam paragon) 0.4 km; Som Tam Nua 1 km; Hard rock cafe 1 km; Don Muang Airport 20.6 km; Suvarnabhumi Airport 24.5 km; Siam Discovery Popular brands like: Apple, Nike; Siam Center Luxury; MBK Shopping Mall 0.6 km; Gaysorn Shopping Mall 1.1 km; Amarin Plaza 1.3 km; Central Embassy 1.7 km; Siam Discovery 2.2 km; Lumpini Park 2.3 km; Arab Street 2.5 km; Temple of the Golden Mount 2.7 km; Grand Palace 4.2 km; Wat Arun 4.6 km; ",Swimming pool; Outdoor pool; Non-smoking rooms; Free parking; Room service; Free WiFi; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,47,Majestic Grande Hotel,"12 Sukhumvit Soi 2, Khlong Toei, 10110 Bangkok, Thailand",4-star hotel,8.1,,Swimming pool; Outdoor pool; Non-smoking rooms; good Fitness Center; Spa; Free parking; Tea/Coffee Maker in All Rooms; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,48,U Sathorn Bangkok Resort,"105, 105/1 Soi Ngam Duphli, Thung Maha Mek, Sathorn, Sathorn, 10120 Bangkok, Thailand",5 stars,9.1,"Goethe-Institute Thailand 0.6 km; Embassy of Germany, Bangkok 0.8 km; MRT-Lumphini 0.8 km; Moon Bar Bangkok 0.9 km; MRT-Khlong Toei 0.9 km; Australian Embassy 1.1 km; Alliance Francaise Bangkok 1.1 km; M.R. Kukrit's House 1.4 km; BNH Hospital 1.4 km; Embassy of the Republic of Singapore 1.4 km; Chao Phraya River 4.1 km; Suvarnabhumi Airport 22.3 km; Don Muang Airport 23.2 km; Lumpini Park 1.4 km; Arab Street 2.7 km; Central Embassy 2.8 km; Amarin Plaza 2.8 km; Gaysorn Shopping Mall 3 km; MBK Shopping Mall 3.3 km; Temple of the Golden Mount 5.8 km; Wat Arun 6.8 km; Grand Palace 6.8 km; Mega Bangna 16.5 km; ",Swimming pool; Airport shuttle (free); Outdoor pool; Non-smoking rooms; good Fitness Center; Spa; Bar,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,49,Metz Pratunam,"Phethburi Soi 15 Road ( Pratunam), Pathumwan, 10400 Bangkok, Thailand",3-star hotel,8.2,,Non-smoking rooms; Free WiFi; Restaurant; 24-hour front desk; Air conditioning; Tea/Coffee Maker in All Rooms; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,50,Citadines Sukhumvit 23 Bangkok,"37/7 Soi Sukhumvit 23, Sukhumvit Road, Klongtoey-Nua,, Wattana, 10110 Bangkok, Thailand",4 stars,8.5,,Swimming pool; Outdoor pool; Non-smoking rooms; good Fitness Center; Free parking; Bar,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,51,Ratchada Point Hotel,"8 Soi Sudprasert 2, Sutthisarn Vinichai Rd., Huaikhwang, Huai Khwang, 10310 Bangkok, Thailand",3-star hotel,7.7,,Non-smoking rooms; Free parking; Family rooms; Free WiFi; Tea/Coffee Maker in All Rooms; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,52,BB Garden Resort,"1169 Soi Ratchadapisek 3 Yaek 14, Ratchadapisek Road, Dindaeng, Din Daeng, 10400 Bangkok, Thailand",3 stars,8.5,The Embassy of The People's Republic of China 0.4 km; Ratchada Nightlife Area 0.5 km; Fortune Town IT Mall 0.7 km; The Esplanade Bangkok 0.8 km; MRT-Phra Ram 9 0.8 km; MRT-Thailand Cultural Center 0.8 km; Thai-Japanese Stadium 1.1 km; Royal City Avenue (RCA) 1.2 km; Thailand Cultural Center 1.2 km; Bangkok International Dental Center 1.5 km; Don Muang Airport 17.9 km; Suvarnabhumi Airport 21.8 km; Arab Street 2.6 km; Central Embassy 2.9 km; Gaysorn Shopping Mall 3.2 km; Amarin Plaza 3.2 km; Siam Discovery 3.5 km; MBK Shopping Mall 4.3 km; Temple of the Golden Mount 6.2 km; Grand Palace 7.8 km; Wat Arun 8.4 km; Mega Bangna 18.1 km; ,Swimming pool; Non-smoking rooms; good Fitness Center; Free parking; Indoor pool; Family rooms,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,53,Phachara Suites Sukhumvit,"22 Sukhumvit Soi 6, Klongtoey, Khlong Toei, 10110 Bangkok, Thailand",4-star hotel,7.9,Wattana Church 0.1 km; Embassy of Sweden 0.2 km; Soi Nana 0.2 km; BTS-Nana 0.2 km; Arab Street 0.4 km; Korean Town 0.5 km; Krungthai Bank Head Office 0.5 km; Sukhumvit Soi 11 0.5 km; Deutsche Bank Bangkok 0.6 km; Embassy of the United Arab Emirates 0.6 km; Kasalong 0.2 km; Nana Plaza 0.3 km; Nana Plaza 0.3 km; Shahrazad Restaurant 0.4 km; ARABESQUE 0.5 km; BAMBOO HALAL RESTAURANT 0.5 km; The Sportman Bar And Restaurant 1 km; Terminal 21 Shopping Mall 1 km; Central Chidlom 1 km; Silom Night Market 1.5 km; Patinum Market 2 km; Asiatique 5 km; Siam Ocean World 2 km; Chaophraya River 5 km; Don Muang Airport 20.9 km; Suvarnabhumi Airport 21.9 km; Central Embassy 1 km; Amarin Plaza 1.5 km; Lumpini Park 1.6 km; Gaysorn Shopping Mall 1.6 km; SEA LIFE Bangkok Ocean World 2.1 km; MBK Shopping Mall 2.7 km; Temple of the Golden Mount 5.3 km; Grand Palace 6.8 km; Wat Arun 7.1 km; Mega Bangna 17 km; ,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; good Fitness Center; Spa; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,54,Adelphi Forty-Nine,"16, Soi Sukhumvit 49, Sukhumvit Road, Klong Tan Nuea, Wattana, Wattana, 10110 Bangkok, Thailand",4-star hotel,9.2,,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; exceptional Fitness Center; Free parking; Tea/Coffee Maker in All Rooms; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,55,Innspire Bangkok,"4/4 Soi Troksil, Dinso Road, Bavornivet, Pranakorn Distirct. Innspire Bangkok, 10200 Bangkok, Thailand",,9.2,,Airport shuttle; Non-smoking rooms; Free WiFi; Air conditioning; Garden,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,56,Aloft Bangkok - Sukhumvit 11,"35 Sukhumvit Soi 11, Klongtoey-nua, Wattana, Wattana, 10110 Bangkok, Thailand",4-star hotel,8.6,Sukhumvit Soi 11 0.2 km; Arab Street 0.4 km; BTS-Nana 0.4 km; Bumrungrad International Hospital 0.5 km; Embassy of Sweden 0.5 km; Krungthai Bank Head Office 0.5 km; Soi Nana 0.6 km; Wattana Church 0.6 km; Health Land Asoke 0.6 km; Korean Town 0.7 km; Q BAR 0.1 km; Above 11 0.1 km; Terminal 21 1 km; Siam Square / Siam Centre / Siam Paragon 4 km; MBK Shopping Center 5 km; Siam Center 7 km; Nana Plaza 1 km; The Grand Palace 12 km; Don Muang Airport 20.2 km; Suvarnabhumi Airport 21.8 km; Central Embassy 1.1 km; Amarin Plaza 1.6 km; Gaysorn Shopping Mall 1.7 km; Lumpini Park 2.1 km; SEA LIFE Bangkok Ocean World 2.3 km; MBK Shopping Mall 2.9 km; Temple of the Golden Mount 5.5 km; Grand Palace 7 km; Wat Arun 7.4 km; Mega Bangna 17.1 km; ,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; good Fitness Center; Free parking; Bar; Very Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,57,Holiday Inn Bangkok Sukhumvit,"1 Sukhumvit 22 Klongton, Klongtoey, Khlong Toei, 10110 Bangkok, Thailand",4-star hotel,8.5,,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; good Fitness Center; Free parking; Bar; Very Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,58,"Top High Airport Link Hotel, Bangkok","33/3 Petchaburi 13, Petchaburi Rd., Phayathai, Rajthevee, Pathumwan, 10400 Bangkok, Thailand",3-star hotel,8.1,Suan Pakkad Palace Museum 0.1 km; Phaya Thai Station 0.2 km; Shibuya 19 0.2 km; Phyathai 1 Hospital 0.3 km; BTS-Phaya Thai 0.3 km; Baiyoke Sky Tower 0.5 km; King Power Complex 0.5 km; Pantip Plaza 0.5 km; Aksra Theatre 0.5 km; Platinum Fashion Mall 0.6 km; 7-Eleven 0.5 km; Don Muang Airport 19.7 km; Suvarnabhumi Airport 24.2 km; SEA LIFE Bangkok Ocean World 1.1 km; Bangkok Art & Culture Centre 1.2 km; Gaysorn Shopping Mall 1.3 km; Amarin Plaza 1.4 km; Siam Discovery 1.5 km; MBK Shopping Mall 1.5 km; Central Embassy 1.7 km; Temple of the Golden Mount 3.2 km; Grand Palace 4.9 km; Wat Arun 5.4 km; ,Swimming pool; Non-smoking rooms; Free parking; WiFi in all areas; Room service; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,59,Nandha Hotel,"14/11-15 Sukhumvit 33 rd., Klongton-nua, Wattana, Wattana, 10110 Bangkok, Thailand",3-star hotel,8.7,,Non-smoking rooms; Free parking; Family rooms; Room service; Free WiFi; Tea/Coffee Maker in All Rooms,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,60,Sukhothai Residence Ruam Ruedi,"26-26/24 Soi.Ruamruedee Ploenchit Rd, Ploenchit, Patumwan, Pathumwan, 10330 Bangkok, Thailand",3-star hotel,7.8,"Embassy of the United Arab Emirates 0.2 km; Deutsche Bank Bangkok 0.3 km; Embassy of the United States of America, Bangkok 0.3 km; Embassy of the Kingdom of the Netherlands, Bangkok 0.4 km; Soi Nana 0.5 km; BTS - Phloen Chit 0.5 km; Krungthai Bank Head Office 0.6 km; Wattana Church 0.6 km; Arab Street 0.6 km; CIMB Thai Bank Head Office 0.7 km; top super market in conrad 0.1 km; Leyong 0.2 km; บ้านกลมกิ๊ก 0.3 km; coffee bean by dao 0.3 km; take 0.3 km; the witch 0.3 km; Central Embassy 0.5 km; Central chidlom 0.7 km; ตลาดกลางคืนพัฒพงษ์ 1 km; เจ้าพระยา 2.5 km; Don Muang Airport 21 km; Suvarnabhumi Airport 22.4 km; Central Embassy 0.7 km; Amarin Plaza 1 km; Lumpini Park 1.1 km; Gaysorn Shopping Mall 1.1 km; SEA LIFE Bangkok Ocean World 1.7 km; MBK Shopping Mall 2.2 km; Temple of the Golden Mount 4.9 km; Grand Palace 6.3 km; Wat Arun 6.6 km; Mega Bangna 17.4 km; ",Swimming pool; Outdoor pool; Free parking; Free WiFi; Tea/Coffee Maker in All Rooms,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,61,Sukhumvit Suites Hotel,"403-403/1, 407-407/1 Sukhumvit Road, Klongtoeynuea, Wattana, Wattana, 10110 Bangkok, Thailand",3-star hotel,8.2,,Airport shuttle; Non-smoking rooms; WiFi in all areas; Room service; Free WiFi; Tea/Coffee Maker in All Rooms; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,62,"FuramaXclusive Asoke, Bangkok","133/2 Sukhumvit 21, Sukhumvit Rd., Klongtoey Nua, Wattana, Wattana, 10110 Bangkok, Thailand",4-star hotel,8.3,"Kamthieng House Museum 0 km; Health Land Asoke 0.1 km; MRT-Sukhumvit 0.2 km; Terminal 21 0.3 km; Soi Cowboy 0.3 km; BTS-Asok 0.4 km; The Escape Hunt Experience Bangkok 0.4 km; Citibank Bangkok 0.4 km; Korean Town 0.4 km; Sukhumvit Soi 11 0.6 km; The Local by Oam Thong Thai Cuisine 0.2 km; Don Muang Airport 20.6 km; Suvarnabhumi Airport 21.1 km; Terminal 21 Popular brands like: H&M, Nike; Arab Street 0.9 km; Central Embassy 1.7 km; Amarin Plaza 2.3 km; Gaysorn Shopping Mall 2.3 km; Lumpini Park 2.4 km; MBK Shopping Mall 3.5 km; Temple of the Golden Mount 6.1 km; Grand Palace 7.6 km; Wat Arun 7.9 km; Mega Bangna 16.4 km; ",Swimming pool; Non-smoking rooms; Fitness center; Free parking; Family rooms; Bar,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,63,"D Varee Xpress Pula Silom, Bangkok","60/12-15 Silom Soi 2/1, Silom, Bangrak, Bang Rak, 10500 Bangkok, Thailand",3-star hotel,8.4,,Non-smoking rooms; Family rooms; WiFi in all areas; Room service; Free WiFi; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,64,Bangkok Hotel Lotus Sukhumvit - Managed by Accor,"1 Sukhumvit 33 Alley, Khwaeng Khlong Tan Nuea, Khet Watthana, Wattana, 10110 Bangkok, Thailand",4-star hotel,8.0,,Swimming pool; Outdoor pool; Non-smoking rooms; Fitness center; Spa; Free parking; Tea/Coffee Maker in All Rooms; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,65,Sivatel Bangkok,"53 Wittayu Road, Lumpini, Patumwan, Pathumwan, 10330 Bangkok, Thailand",5-star hotel,8.8,,Swimming pool; Outdoor pool; Non-smoking rooms; wonderful Fitness Center; Spa; Free parking; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,66,Novotel Bangkok Ploenchit Sukhumvit,"566 Ploenchit, Lumpini, Pathumwan, Pathumwan, 10330 Bangkok, Thailand",4-star hotel,8.8,,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; very good Fitness Center; Spa; Tea/Coffee Maker in All Rooms; Bar; Very Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
