,hotel_id_in_our_database,hotel_user_Ratings,hotel_user_Ratings_text,hotel_room_Type_Names,hotel_room_Prices,hotel_room_Currency,hotel_room_Benefits,hotel_room_Capacities,feature_data,hotel_room_Prices_standard
0,0,8.4,Excellent,Deluxe Room with 1 King Bed,2697.0,฿,Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': '1 king bed&&Room size: 26 m²/280 ft²&&City view&&Non-smoking&&Shower&&Free Wi-Fi&&', 'Bed types': '1 king bed&&', 'Bathroom and toiletries': 'Additional toilet&&Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Blackout curtains&&Linens&&Slippers&&Soundproofing&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Free instant coffee&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Seating area&&Sofa&&', 'Clothing and laundry': 'Closet&&Clothes dryer&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&'}",2697.0
1,0,8.4,Excellent,Deluxe Room with 1 King Bed,2900.0,฿,Pay at the hotel ;Free Wi-Fi ;FREE cancellation ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': '1 king bed&&Room size: 26 m²/280 ft²&&City view&&Non-smoking&&Shower&&Free Wi-Fi&&', 'Bed types': '1 king bed&&', 'Bathroom and toiletries': 'Additional toilet&&Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Blackout curtains&&Linens&&Slippers&&Soundproofing&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Free instant coffee&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Seating area&&Sofa&&', 'Clothing and laundry': 'Closet&&Clothes dryer&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&'}",2900.0
2,0,8.4,Excellent,Deluxe Room with 1 King Bed,3097.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': '1 king bed&&Room size: 26 m²/280 ft²&&City view&&Non-smoking&&Shower&&Free Wi-Fi&&', 'Bed types': '1 king bed&&', 'Bathroom and toiletries': 'Additional toilet&&Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Blackout curtains&&Linens&&Slippers&&Soundproofing&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Free instant coffee&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Seating area&&Sofa&&', 'Clothing and laundry': 'Closet&&Clothes dryer&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&'}",3097.0
3,0,8.4,Excellent,Deluxe Room with 2 single beds,2697.0,฿,Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': '2 single beds&&Room size: 26 m²/280 ft²&&City view&&Non-smoking&&Shower&&Free Wi-Fi&&', 'Bed types': '2 single beds&&', 'Bathroom and toiletries': 'Additional toilet&&Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Blackout curtains&&Linens&&Slippers&&Soundproofing&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Free instant coffee&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Seating area&&Sofa&&', 'Clothing and laundry': 'Closet&&Clothes dryer&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&'}",2697.0
4,0,8.4,Excellent,Deluxe Room with 2 single beds,2900.0,฿,Pay at the hotel ;Free Wi-Fi ;FREE cancellation ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': '2 single beds&&Room size: 26 m²/280 ft²&&City view&&Non-smoking&&Shower&&Free Wi-Fi&&', 'Bed types': '2 single beds&&', 'Bathroom and toiletries': 'Additional toilet&&Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Blackout curtains&&Linens&&Slippers&&Soundproofing&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Free instant coffee&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Seating area&&Sofa&&', 'Clothing and laundry': 'Closet&&Clothes dryer&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&'}",2900.0
5,0,8.4,Excellent,Deluxe Room with 2 single beds,3097.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': '2 single beds&&Room size: 26 m²/280 ft²&&City view&&Non-smoking&&Shower&&Free Wi-Fi&&', 'Bed types': '2 single beds&&', 'Bathroom and toiletries': 'Additional toilet&&Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Blackout curtains&&Linens&&Slippers&&Soundproofing&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Free instant coffee&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Seating area&&Sofa&&', 'Clothing and laundry': 'Closet&&Clothes dryer&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&'}",3097.0
6,0,8.4,Excellent,,,,,,,
7,0,8.4,Excellent,Grand Deluxe,3197.0,฿,Free Wi-Fi ;Extra low price! (non-refundable) ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': '1 king bed&&Room size: 33 m²/355 ft²&&City view&&Non-smoking&&Shower&&Free Wi-Fi&&', 'Bed types': '1 king bed&&', 'Bathroom and toiletries': 'Additional toilet&&Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Blackout curtains&&Linens&&Slippers&&Soundproofing&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Free instant coffee&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Seating area&&Sofa&&', 'Clothing and laundry': 'Closet&&Clothes dryer&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&'}",3197.0
8,0,8.4,Excellent,Grand Deluxe,3400.0,฿,"Pay nothing until March 4, 2019 ;Free Wi-Fi ;Free cancellation before March 6, 2019 ;","{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': '1 king bed&&Room size: 33 m²/355 ft²&&City view&&Non-smoking&&Shower&&Free Wi-Fi&&', 'Bed types': '1 king bed&&', 'Bathroom and toiletries': 'Additional toilet&&Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Blackout curtains&&Linens&&Slippers&&Soundproofing&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Free instant coffee&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Seating area&&Sofa&&', 'Clothing and laundry': 'Closet&&Clothes dryer&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&'}",3400.0
9,0,8.4,Excellent,Grand Deluxe,3400.0,฿,Pay at the hotel ;Free Wi-Fi ;FREE cancellation ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': '1 king bed&&Room size: 33 m²/355 ft²&&City view&&Non-smoking&&Shower&&Free Wi-Fi&&', 'Bed types': '1 king bed&&', 'Bathroom and toiletries': 'Additional toilet&&Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Blackout curtains&&Linens&&Slippers&&Soundproofing&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Free instant coffee&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Seating area&&Sofa&&', 'Clothing and laundry': 'Closet&&Clothes dryer&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&'}",3400.0
10,0,8.4,Excellent,Grand Deluxe King Room with Bathtub,3497.0,฿,Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': '1 king bed&&Room size: 36 m²/388 ft²&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '1 king bed&&', 'Bathroom and toiletries': 'Additional toilet&&Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Linens&&Slippers&&Soundproofing&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Seating area&&Sofa&&', 'Clothing and laundry': 'Closet&&Clothes dryer&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&'}",3497.0
11,0,8.4,Excellent,Grand Deluxe King Room with Bathtub,3700.0,฿,Pay at the hotel ;Free Wi-Fi ;FREE cancellation ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': '1 king bed&&Room size: 36 m²/388 ft²&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '1 king bed&&', 'Bathroom and toiletries': 'Additional toilet&&Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Linens&&Slippers&&Soundproofing&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Seating area&&Sofa&&', 'Clothing and laundry': 'Closet&&Clothes dryer&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&'}",3700.0
12,0,8.4,Excellent,Grand Deluxe King Room with Bathtub,3897.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': '1 king bed&&Room size: 36 m²/388 ft²&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '1 king bed&&', 'Bathroom and toiletries': 'Additional toilet&&Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Linens&&Slippers&&Soundproofing&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Seating area&&Sofa&&', 'Clothing and laundry': 'Closet&&Clothes dryer&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Smoke detector&&', 'Guest ratings': '&&'}",3897.0
13,1,8.3,Excellent,Grand Superior,2323.0,฿,"Free Wi-Fi ;Free cancellation before March 5, 2019 ;","{'adults': 2, 'children': 1, 'extra_bed': 0}","{'Features': 'Room size: 24 m²/258 ft²&&City view&&Shower&&Free Wi-Fi&&', 'Bed types': '1 king bed||2 single beds||', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Scale&&Toiletries&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&On-demand movies&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Linens&&Slippers&&Soundproofing&&Umbrella&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Microwave&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Extra long bed&&Fireplace&&Interconnecting room(s) available&&Laptop workspace&&', 'Clothing and laundry': 'Closet&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Laptop safe box&&Smoke detector&&', 'Guest ratings': '&&'}",2323.0
14,1,8.3,Excellent,Grand Superior,2555.0,฿,"Free Breakfast for 2 ;Free Wi-Fi ;Free cancellation before March 5, 2019 ;","{'adults': 2, 'children': 1, 'extra_bed': 0}","{'Features': 'Room size: 24 m²/258 ft²&&City view&&Shower&&Free Wi-Fi&&', 'Bed types': '1 king bed||2 single beds||', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Scale&&Toiletries&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&On-demand movies&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Linens&&Slippers&&Soundproofing&&Umbrella&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Microwave&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Extra long bed&&Fireplace&&Interconnecting room(s) available&&Laptop workspace&&', 'Clothing and laundry': 'Closet&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Laptop safe box&&Smoke detector&&', 'Guest ratings': '&&'}",2555.0
15,1,8.3,Excellent,Grand Superior,2621.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 1, 'extra_bed': 0}","{'Features': 'Room size: 24 m²/258 ft²&&City view&&Shower&&Free Wi-Fi&&', 'Bed types': '1 king bed||2 single beds||', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Scale&&Toiletries&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&On-demand movies&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Linens&&Slippers&&Soundproofing&&Umbrella&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Microwave&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Extra long bed&&Fireplace&&Interconnecting room(s) available&&Laptop workspace&&', 'Clothing and laundry': 'Closet&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Laptop safe box&&Smoke detector&&', 'Guest ratings': '&&'}",2621.0
16,1,8.3,Excellent,Deluxe Room,2549.0,฿,Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 1, 'extra_bed': 1}","{'Features': 'Room size: 30 m²/323 ft²&&City view&&Shower&&Free Wi-Fi&&', 'Bed types': '1 king bed||2 single beds||', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Scale&&Toiletries&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&On-demand movies&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Linens&&Slippers&&Soundproofing&&Umbrella&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Microwave&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Extra long bed&&Fireplace&&Laptop workspace&&', 'Clothing and laundry': 'Closet&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Laptop safe box&&Smoke detector&&', 'Guest ratings': '&&'}",2549.0
17,1,8.3,Excellent,Deluxe Room,2549.0,฿,Pay at the hotel ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 1, 'extra_bed': 1}","{'Features': 'Room size: 30 m²/323 ft²&&City view&&Shower&&Free Wi-Fi&&', 'Bed types': '1 king bed||2 single beds||', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Scale&&Toiletries&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&On-demand movies&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Linens&&Slippers&&Soundproofing&&Umbrella&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Microwave&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Extra long bed&&Fireplace&&Laptop workspace&&', 'Clothing and laundry': 'Closet&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Laptop safe box&&Smoke detector&&', 'Guest ratings': '&&'}",2549.0
18,1,8.3,Excellent,Deluxe Room,2889.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 1, 'extra_bed': 1}","{'Features': 'Room size: 30 m²/323 ft²&&City view&&Shower&&Free Wi-Fi&&', 'Bed types': '1 king bed||2 single beds||', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Scale&&Toiletries&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&On-demand movies&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Alarm clock&&Linens&&Slippers&&Soundproofing&&Umbrella&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Microwave&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Extra long bed&&Fireplace&&Laptop workspace&&', 'Clothing and laundry': 'Closet&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Laptop safe box&&Smoke detector&&', 'Guest ratings': '&&'}",2889.0
19,1,8.3,Excellent,,,,,,,
20,1,8.3,Excellent,Grand Deluxe Room,2974.0,฿,Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 0, 'extra_bed': 1}","{'Features': '1 king bed&&Room size: 38 m²/409 ft²&&City view&&Balcony/terrace&&Shower&&Free Wi-Fi&&', 'Bed types': '1 king bed&&', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Scale&&Toiletries&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&On-demand movies&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Linens&&Slippers&&Soundproofing&&Umbrella&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Microwave&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Extra long bed&&Laptop workspace&&', 'Clothing and laundry': 'Closet&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Laptop safe box&&Smoke detector&&', 'Guest ratings': '&&'}",2974.0
21,1,8.3,Excellent,Grand Deluxe Room,2974.0,฿,Pay at the hotel ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 0, 'extra_bed': 1}","{'Features': '1 king bed&&Room size: 38 m²/409 ft²&&City view&&Balcony/terrace&&Shower&&Free Wi-Fi&&', 'Bed types': '1 king bed&&', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Scale&&Toiletries&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&On-demand movies&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Linens&&Slippers&&Soundproofing&&Umbrella&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Microwave&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Extra long bed&&Laptop workspace&&', 'Clothing and laundry': 'Closet&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Laptop safe box&&Smoke detector&&', 'Guest ratings': '&&'}",2974.0
22,1,8.3,Excellent,Grand Deluxe Room,3314.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 0, 'extra_bed': 1}","{'Features': '1 king bed&&Room size: 38 m²/409 ft²&&City view&&Balcony/terrace&&Shower&&Free Wi-Fi&&', 'Bed types': '1 king bed&&', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Scale&&Toiletries&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&On-demand movies&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Linens&&Slippers&&Soundproofing&&Umbrella&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Microwave&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Extra long bed&&Laptop workspace&&', 'Clothing and laundry': 'Closet&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Laptop safe box&&Smoke detector&&', 'Guest ratings': '&&'}",3314.0
23,1,8.3,Excellent,Double Or Twin Grand Deluxe,3225.0,฿,Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 0, 'extra_bed': 0}","{'Features': 'Free Wi-Fi&&', 'Bathroom and toiletries': '', 'Entertainment ': 'Free Wi-Fi in all rooms!&&', 'Comforts': '', 'Safety and security features': '', 'Guest ratings': '&&'}",3225.0
24,1,8.3,Excellent,Double Or Twin Grand Deluxe,3594.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 0, 'extra_bed': 0}","{'Features': 'Free Wi-Fi&&', 'Bathroom and toiletries': '', 'Entertainment ': 'Free Wi-Fi in all rooms!&&', 'Comforts': '', 'Safety and security features': '', 'Guest ratings': '&&'}",3594.0
